CUSTOMER_ID,AGE,CREDIT_SCORE,MONTHLY_INCOME,DEBT_TO_INCOME_RATIO,CREDIT_UTILIZATION_PCT,LATE_PAYMENTS_6M,LATE_PAYMENTS_12M,OPEN_ACCOUNTS,LOAN_BALANCE,MONTHS_ON_BOOK,PAYMENT_RATIO,CREDIT_INQUIRIES_12M,DELINQUENT
CUST083114,26,669,6089.0,37.0,77.0,0,2,10,20597.0,75,0.48,1,1
CUST083115,34,638,6439.0,22.4,62.7,0,0,4,119320.0,144,0.58,2,1
CUST083116,50,740,3668.0,7.8,73.1,2,2,2,72162.0,163,0.73,0,0
CUST083117,48,532,5074.0,8.8,24.4,0,0,11,60586.0,66,0.76,1,1
CUST083118,31,711,7248.0,38.3,29.8,1,1,7,22409.0,209,0.74,0,1
CUST083119,47,646,3693.0,47.7,5.7,0,2,9,34600.0,138,0.53,1,1
CUST083120,22,686,3346.0,25.3,20.7,1,2,14,14799.0,96,0.82,1,0
CUST083121,58,617,2805.0,29.3,19.1,2,2,1,52149.0,44,0.63,1,1
CUST083122,50,620,3658.0,35.0,87.4,1,4,3,37029.0,131,0.76,2,1
CUST083123,70,723,13317.0,25.1,18.6,0,0,5,158982.0,17,0.76,2,1
CUST083124,38,590,13819.0,4.6,52.4,1,1,2,94021.0,100,0.74,0,1
CUST083125,25,607,9422.0,16.8,61.6,0,0,1,44817.0,5,0.45,4,1
CUST083126,56,630,2222.0,41.7,47.4,1,1,8,15007.0,177,0.83,1,1
CUST083127,43,534,4862.0,13.6,11.0,3,5,1,49472.0,109,0.7,1,0
CUST083128,61,628,3961.0,44.5,56.7,0,5,4,22184.0,227,0.71,1,1
CUST083129,31,633,7905.0,22.6,76.4,0,1,6,43503.0,126,0.83,0,1
CUST083130,45,704,3702.0,22.1,83.3,1,1,2,49889.0,15,0.87,0,1
CUST083131,35,607,4052.0,47.6,20.1,0,1,12,17958.0,84,0.9,2,0
CUST083132,53,499,1988.0,14.0,62.5,1,1,8,36676.0,60,0.6,2,1
CUST083133,34,652,2356.0,5.5,20.4,0,0,13,43497.0,128,0.64,0,1
CUST083134,52,611,5432.0,8.0,82.5,0,5,11,33526.0,212,0.96,2,1
CUST083135,56,555,2140.0,23.6,15.6,1,1,5,7268.0,186,0.69,1,0
CUST083136,40,675,4407.0,43.2,17.4,2,2,1,59390.0,63,0.94,1,0
CUST083137,54,678,5188.0,28.1,78.2,0,1,12,75029.0,92,0.78,1,0
CUST083138,50,698,4569.0,38.6,23.9,3,4,1,44718.0,94,0.61,0,1
CUST083139,65,680,4215.0,35.0,85.4,0,2,2,10229.0,137,0.33,1,0
CUST083140,74,708,9146.0,10.1,21.0,1,1,7,74997.0,196,0.65,0,0
CUST083141,53,676,5200.0,20.5,28.5,2,3,14,50309.0,44,0.94,2,1
CUST083142,53,811,3020.0,41.2,16.8,1,2,8,49919.0,235,0.84,0,0
CUST083143,54,767,3040.0,24.7,45.1,1,1,12,33156.0,189,0.63,1,0
CUST083144,63,668,4216.0,31.5,26.2,0,1,10,70143.0,84,0.56,1,1
CUST083145,24,511,3355.0,22.7,59.5,3,4,13,48853.0,109,0.86,1,1
CUST083146,28,799,13475.0,34.3,36.2,0,0,8,225625.0,125,0.72,3,1
CUST083147,72,628,3358.0,35.5,57.6,2,3,9,14020.0,28,0.6,2,1
CUST083148,28,700,4860.0,23.9,58.3,2,4,14,94720.0,143,0.45,1,1
CUST083149,59,687,11341.0,24.9,23.4,0,1,11,132013.0,50,0.71,2,0
CUST083150,71,640,3695.0,25.8,64.2,1,2,8,13436.0,33,0.8,2,1
CUST083151,57,611,4073.0,27.4,27.6,3,6,14,61703.0,165,0.99,3,1
CUST083152,58,622,3983.0,15.7,61.6,1,1,12,56764.0,120,0.88,1,1
CUST083153,62,435,16361.0,12.8,35.2,0,1,7,207767.0,7,0.79,0,0
CUST083154,25,556,6268.0,22.5,87.1,1,4,13,59807.0,212,0.98,2,1
CUST083155,66,610,5869.0,2.4,6.7,3,4,8,17616.0,127,0.65,1,1
CUST083156,27,654,3525.0,14.9,62.8,1,5,2,64871.0,204,0.41,2,1
CUST083157,27,697,4033.0,48.0,54.1,0,0,10,22539.0,219,0.83,1,1
CUST083158,54,604,10260.0,11.9,7.5,0,2,3,41329.0,15,0.78,1,1
CUST083159,22,704,5130.0,26.7,35.8,1,2,1,15328.0,227,1.15,0,0
CUST083160,22,631,4670.0,19.6,34.7,0,1,6,32086.0,27,0.92,1,1
CUST083161,48,621,4570.0,6.3,60.8,0,1,14,50303.0,239,1.11,2,0
CUST083162,25,654,2314.0,24.7,46.8,0,0,1,13580.0,91,0.49,0,1
CUST083163,48,708,4113.0,25.1,82.4,0,0,11,41966.0,9,0.91,2,1
CUST083164,60,631,10078.0,19.3,38.9,1,1,6,163258.0,54,0.53,1,1
CUST083165,57,679,3078.0,33.4,86.5,1,4,13,38958.0,38,0.92,2,1
CUST083166,45,709,6315.0,36.3,56.7,1,1,9,32013.0,42,0.69,0,1
CUST083167,61,693,4694.0,32.4,46.0,1,2,4,44498.0,146,0.55,2,1
CUST083168,46,596,6465.0,66.0,41.0,0,1,13,66467.0,176,1.14,3,1
CUST083169,61,611,2718.0,26.1,48.6,0,0,2,50358.0,105,1.17,1,0
CUST083170,33,696,4248.0,35.8,8.9,1,2,1,11064.0,160,0.86,2,1
CUST083171,28,639,4880.0,1.0,63.4,1,2,2,15333.0,114,1.12,1,0
CUST083172,32,587,9187.0,6.2,36.4,2,3,5,141184.0,84,1.01,2,1
CUST083173,74,653,7737.0,36.9,64.6,0,1,9,76177.0,202,0.73,2,1
CUST083174,43,712,4421.0,43.7,62.8,1,1,2,27624.0,128,1.15,1,1
CUST083175,24,723,3383.0,5.8,73.0,1,4,10,32995.0,124,0.49,3,1
CUST083176,58,731,5603.0,40.7,36.8,1,2,9,16081.0,167,0.5,0,1
CUST083177,35,652,5170.0,59.8,20.4,0,1,5,88983.0,230,0.96,3,1
CUST083178,32,680,6043.0,47.1,79.6,3,3,14,14878.0,197,0.51,1,1
CUST083179,56,738,4846.0,9.4,41.5,2,3,1,37576.0,165,0.77,1,1
CUST083180,34,598,6944.0,53.5,31.2,0,0,12,89478.0,109,0.57,2,0
CUST083181,30,728,1763.0,7.1,55.5,0,1,8,6421.0,35,0.71,2,1
CUST083182,28,705,6921.0,20.6,31.4,1,2,4,128346.0,189,0.62,2,1
CUST083183,61,706,5501.0,21.7,43.4,0,1,7,40263.0,45,0.41,1,1
CUST083184,53,514,1429.0,59.9,37.3,0,2,12,26096.0,239,0.96,3,1
CUST083185,37,606,3984.0,14.6,35.3,0,2,1,24219.0,98,0.87,2,1
CUST083186,68,600,7534.0,24.5,48.4,0,2,8,104654.0,9,0.89,3,1
CUST083187,56,763,8879.0,21.9,8.9,1,1,12,19523.0,32,0.61,2,1
CUST083188,60,579,6318.0,58.9,80.2,1,1,7,118731.0,170,0.38,3,1
CUST083189,36,564,4331.0,15.4,79.0,1,1,9,10055.0,150,0.6,1,1
CUST083190,37,552,4634.0,34.4,39.8,0,3,11,88838.0,61,0.94,1,1
CUST083191,60,620,4020.0,29.0,55.1,0,0,4,70587.0,144,0.59,1,1
CUST083192,44,682,3933.0,17.7,93.5,1,1,13,76953.0,55,0.39,1,1
CUST083193,58,796,2247.0,22.5,37.1,2,4,4,22959.0,60,0.76,0,1
CUST083194,35,619,8659.0,13.1,32.4,1,3,9,23112.0,185,0.82,3,0
CUST083195,40,589,5649.0,15.1,26.8,1,2,2,29217.0,34,0.89,0,1
CUST083196,60,774,3323.0,15.4,64.0,0,1,1,26619.0,208,0.51,0,0
CUST083197,35,786,6040.0,41.1,83.0,1,1,13,63432.0,10,0.66,2,1
CUST083198,33,509,6997.0,54.4,26.1,0,3,3,95665.0,232,0.72,0,1
CUST083199,31,608,4929.0,20.0,50.6,0,2,1,96572.0,239,0.52,1,1
CUST083200,56,667,1714.0,27.3,19.5,3,3,3,5163.0,140,0.99,1,0
CUST083201,29,665,7530.0,46.4,65.8,1,1,10,91399.0,98,0.84,1,1
CUST083202,66,827,5423.0,27.6,51.5,2,4,3,12874.0,89,1.03,0,1
CUST083203,21,605,2379.0,45.2,74.8,1,2,9,19615.0,94,0.9,0,1
CUST083204,65,558,4858.0,28.1,35.2,2,2,2,73756.0,17,0.6,1,1
CUST083205,34,588,8775.0,38.8,60.9,1,2,2,121218.0,31,0.33,3,1
CUST083206,64,737,2109.0,4.8,16.7,0,1,10,6593.0,231,0.58,1,0
CUST083207,53,648,4073.0,25.0,98.7,2,3,2,48693.0,149,0.86,1,1
CUST083208,56,778,3266.0,42.6,42.8,0,2,1,15964.0,226,1.16,0,0
CUST083209,63,701,7916.0,8.5,58.5,0,1,1,34055.0,129,1.04,0,0
CUST083210,48,595,5118.0,12.5,49.5,2,3,5,73749.0,60,0.88,0,1
CUST083211,32,719,7545.0,17.0,86.6,0,1,11,137178.0,3,0.61,0,1
CUST083212,61,746,15727.0,40.5,60.9,2,2,9,143307.0,94,1.03,3,1
CUST083213,21,766,6507.0,66.7,44.2,0,0,4,83632.0,40,1.07,2,0
CUST083214,63,537,2137.0,11.1,78.3,1,1,12,29729.0,227,0.65,4,1
CUST083215,22,672,6620.0,10.6,45.3,0,3,1,17039.0,108,0.41,3,1
CUST083216,41,560,3365.0,43.6,61.2,3,3,10,53256.0,139,0.79,2,1
CUST083217,24,626,5572.0,34.7,26.6,1,2,13,70391.0,238,0.91,0,1
CUST083218,59,631,2597.0,19.8,47.3,1,2,10,11460.0,184,0.97,0,1
CUST083219,73,672,4126.0,13.4,38.8,0,2,1,71362.0,168,0.84,0,1
CUST083220,52,688,5244.0,2.6,45.2,0,1,8,17807.0,110,0.83,2,0
CUST083221,63,601,3306.0,21.3,82.3,1,1,12,47629.0,130,0.83,2,1
CUST083222,25,747,3760.0,55.8,38.9,1,2,11,15692.0,87,0.61,0,1
CUST083223,68,756,8274.0,5.8,98.2,1,2,10,139391.0,54,0.91,2,1
CUST083224,60,664,4710.0,27.3,57.9,2,4,6,58611.0,202,0.59,2,1
CUST083225,26,788,4426.0,27.7,91.5,1,2,10,9299.0,54,0.76,0,1
CUST083226,48,643,5961.0,69.1,68.7,1,1,14,82858.0,43,1.16,1,1
CUST083227,22,501,3064.0,51.0,62.9,3,4,14,40761.0,218,0.62,1,1
CUST083228,41,576,3876.0,8.7,14.5,0,0,9,68702.0,44,0.77,2,1
CUST083229,55,614,4649.0,24.6,38.8,0,2,7,30847.0,125,0.88,1,1
CUST083230,40,723,4006.0,23.5,43.5,2,3,2,38862.0,55,0.54,4,1
CUST083231,47,571,7774.0,29.4,63.5,1,2,2,59180.0,158,0.87,5,1
CUST083232,72,645,6181.0,25.1,50.8,2,4,13,92667.0,135,0.55,2,1
CUST083233,41,848,7398.0,71.2,58.4,2,3,7,119551.0,140,0.61,0,1
CUST083234,40,668,10931.0,14.4,53.6,1,1,6,204045.0,185,0.72,2,1
CUST083235,52,778,7433.0,72.1,52.1,1,4,8,41493.0,40,1.18,1,1
CUST083236,29,554,20647.0,37.1,46.6,2,2,9,105993.0,115,0.4,2,1
CUST083237,30,488,4315.0,38.6,44.8,0,0,5,69097.0,36,0.57,1,0
CUST083238,41,521,3679.0,11.1,87.0,0,2,12,51661.0,16,0.9,1,1
CUST083239,29,736,4090.0,50.8,19.7,1,1,11,65272.0,136,0.59,1,0
CUST083240,57,631,2925.0,19.4,36.6,1,2,7,50616.0,34,0.69,1,1
CUST083241,74,623,3707.0,45.6,27.8,2,3,13,68588.0,150,0.68,5,1
CUST083242,35,787,9292.0,24.9,5.4,0,2,13,177330.0,150,0.6,4,1
CUST083243,30,737,8284.0,58.8,24.3,1,2,10,117548.0,224,0.89,6,1
CUST083244,24,687,6131.0,11.4,61.6,1,2,14,49341.0,35,0.73,1,1
CUST083245,51,745,2039.0,32.0,16.6,1,2,12,31134.0,92,0.37,5,1
CUST083246,44,637,3295.0,21.5,73.6,0,1,7,46008.0,218,0.66,3,1
CUST083247,61,677,5412.0,11.2,46.0,0,1,12,63774.0,183,0.93,1,0
CUST083248,50,553,5875.0,66.5,14.8,0,1,8,23767.0,92,0.83,2,1
CUST083249,64,588,4133.0,25.8,22.7,1,1,12,13152.0,192,0.89,0,1
CUST083250,43,628,2032.0,13.6,49.3,2,5,8,11244.0,95,0.17,3,1
CUST083251,60,647,4606.0,25.3,2.0,0,0,1,14664.0,130,0.82,2,1
CUST083252,35,728,2676.0,32.3,49.9,0,2,2,6228.0,25,0.92,2,1
CUST083253,28,749,8039.0,18.6,67.8,0,0,14,38640.0,141,0.6,0,0
CUST083254,26,850,1612.0,36.3,42.0,1,3,4,17978.0,73,0.62,2,1
CUST083255,31,834,4742.0,36.4,72.4,1,2,8,51050.0,151,1.01,3,1
CUST083256,27,741,3025.0,13.8,56.8,2,2,1,15017.0,210,0.88,1,0
CUST083257,33,530,7506.0,38.5,69.2,3,3,9,71242.0,159,0.71,3,1
CUST083258,32,764,7096.0,54.3,55.8,0,0,7,73228.0,225,1.09,3,1
CUST083259,68,801,6527.0,56.2,74.4,0,1,7,25460.0,62,0.53,2,1
CUST083260,42,661,2595.0,15.5,24.8,2,3,9,33398.0,68,0.82,1,1
CUST083261,63,514,1885.0,56.0,75.4,2,2,13,12308.0,151,0.86,2,1
CUST083262,55,666,7220.0,12.2,56.4,0,1,10,38652.0,118,0.57,0,1
CUST083263,36,721,10716.0,26.2,88.8,0,1,7,82288.0,22,1.04,2,0
CUST083264,58,669,8569.0,45.4,25.7,2,3,10,75621.0,119,0.79,1,1
CUST083265,73,617,7284.0,17.7,63.0,1,2,5,72920.0,203,0.59,6,1
CUST083266,74,643,8843.0,21.1,40.2,0,0,3,36086.0,151,0.79,1,1
CUST083267,42,753,2983.0,31.3,87.8,1,5,14,51373.0,228,0.44,2,1
CUST083268,44,687,9036.0,5.3,40.8,0,0,1,107429.0,125,0.67,0,0
CUST083269,74,767,7492.0,37.8,66.7,1,4,11,116858.0,202,0.45,0,1
CUST083270,37,737,3054.0,68.4,32.3,1,2,14,15418.0,112,0.78,0,1
CUST083271,23,634,5759.0,39.9,29.5,0,2,4,35404.0,183,0.39,1,1
CUST083272,69,717,8025.0,28.8,27.2,0,1,10,89007.0,83,0.59,2,0
CUST083273,67,770,3344.0,22.7,68.9,0,2,14,24991.0,196,0.81,2,1
CUST083274,25,662,6669.0,42.9,18.7,1,2,5,16264.0,27,0.64,1,1
CUST083275,29,703,4086.0,26.5,46.7,0,2,7,81594.0,228,0.84,0,0
CUST083276,64,528,5183.0,1.0,43.1,0,1,4,89707.0,230,0.94,1,0
CUST083277,55,614,3326.0,46.3,33.5,1,1,8,12869.0,154,1.1,1,1
CUST083278,73,638,4285.0,58.3,73.4,0,1,7,18140.0,197,1.14,0,0
CUST083279,52,568,2882.0,47.9,56.9,1,3,2,35399.0,14,0.64,2,1
CUST083280,30,660,6348.0,28.7,59.3,1,1,8,112972.0,100,0.6,2,1
CUST083281,68,785,9515.0,18.6,77.1,0,4,12,25553.0,199,0.55,1,1
CUST083282,26,674,8439.0,36.4,59.2,0,1,11,148827.0,203,0.79,2,0
CUST083283,70,756,4826.0,47.7,13.4,0,2,4,17590.0,195,0.42,1,0
CUST083284,52,706,4488.0,42.2,40.6,1,3,1,30354.0,224,0.78,4,1
CUST083285,36,787,5198.0,45.0,25.3,1,2,6,38182.0,182,0.74,1,1
CUST083286,34,645,6398.0,23.6,56.0,1,1,3,25824.0,236,0.99,2,1
CUST083287,26,596,2052.0,7.5,91.1,3,5,3,38183.0,186,0.7,1,1
CUST083288,28,712,3560.0,17.9,66.8,1,3,1,40594.0,61,0.78,0,1
CUST083289,34,524,2774.0,19.6,54.2,1,2,5,23419.0,28,0.95,3,1
CUST083290,50,697,9089.0,66.2,61.8,1,3,11,42915.0,234,0.59,0,1
CUST083291,47,473,5403.0,22.2,65.9,0,1,2,36384.0,32,0.71,3,1
CUST083292,33,580,3593.0,12.1,61.9,0,0,2,14099.0,205,1.1,1,1
CUST083293,52,678,2810.0,23.3,46.8,1,2,7,49060.0,234,0.88,1,0
CUST083294,33,548,6094.0,22.8,56.2,1,2,5,78857.0,81,1.04,1,1
CUST083295,56,617,2756.0,26.3,11.9,0,2,2,39246.0,226,0.93,3,1
CUST083296,40,544,5916.0,23.1,42.7,1,5,1,79887.0,7,0.73,3,1
CUST083297,34,706,7265.0,37.0,63.2,2,3,9,42722.0,176,0.3,0,1
CUST083298,73,740,9622.0,13.0,61.2,0,2,9,158403.0,232,0.74,1,1
CUST083299,50,650,5443.0,15.8,3.4,1,4,1,103118.0,23,0.66,3,1
CUST083300,49,825,6254.0,25.7,57.1,1,1,7,118729.0,35,0.83,1,1
CUST083301,41,631,7587.0,4.5,40.0,0,0,12,33930.0,138,0.51,2,1
CUST083302,60,543,9658.0,23.0,71.5,1,1,6,36157.0,34,0.83,3,1
CUST083303,44,535,6123.0,39.7,16.7,1,2,5,77183.0,180,0.52,1,1
CUST083304,58,638,5506.0,31.5,12.7,1,4,10,54446.0,90,1.07,0,1
CUST083305,22,675,3686.0,25.7,14.6,1,4,7,39151.0,231,0.67,1,0
CUST083306,46,849,5979.0,32.2,66.5,0,3,7,27355.0,35,0.83,1,1
CUST083307,26,564,4295.0,38.3,67.6,2,5,9,69784.0,95,1.04,2,1
CUST083308,56,599,15751.0,57.3,26.5,1,4,8,187043.0,138,0.68,3,1
CUST083309,52,688,3810.0,20.6,13.2,0,1,2,41720.0,93,0.67,2,1
CUST083310,32,657,11269.0,66.3,86.7,1,4,7,210023.0,212,1.07,1,1
CUST083311,71,601,5500.0,17.8,40.0,2,4,5,43120.0,65,0.94,0,1
CUST083312,56,646,2719.0,49.8,50.5,1,2,4,5933.0,75,0.62,3,1
CUST083313,61,559,4423.0,13.1,34.5,1,2,6,54379.0,211,0.37,4,1
CUST083314,61,614,28029.0,24.5,31.0,3,4,11,299888.0,128,0.71,3,1
CUST083315,64,561,2844.0,17.3,56.0,0,1,3,40223.0,219,0.93,0,0
CUST083316,61,733,4252.0,45.3,67.0,1,1,2,36471.0,6,0.85,1,1
CUST083317,51,709,3667.0,17.2,48.8,1,2,14,66537.0,27,1.05,2,1
CUST083318,68,645,5037.0,31.5,24.5,0,0,3,88981.0,172,0.69,0,1
CUST083319,33,651,5873.0,25.9,66.0,1,2,6,37559.0,88,0.66,2,1
CUST083320,53,667,16606.0,17.9,56.1,0,0,11,184087.0,16,0.61,1,1
CUST083321,61,613,1696.0,58.3,58.2,1,3,7,14766.0,122,0.59,2,1
CUST083322,69,514,2832.0,22.1,54.0,1,1,12,49937.0,149,1.09,1,1
CUST083323,64,622,1158.0,14.5,25.6,0,3,5,13717.0,59,0.99,1,0
CUST083324,70,689,3241.0,26.8,82.0,3,3,9,57278.0,87,0.99,0,1
CUST083325,27,726,3480.0,58.5,81.4,1,3,3,40858.0,50,0.76,2,0
CUST083326,36,655,5311.0,34.5,18.4,1,1,8,86334.0,190,0.64,2,1
CUST083327,36,601,2300.0,19.4,58.6,0,1,3,6810.0,237,0.74,1,0
CUST083328,71,694,3042.0,32.8,63.7,0,0,11,17967.0,154,0.31,1,1
CUST083329,57,663,5667.0,48.0,33.1,0,1,5,63699.0,238,0.55,1,1
CUST083330,37,566,5537.0,23.3,62.7,1,1,14,16765.0,201,0.9,1,1
CUST083331,65,506,6058.0,17.3,6.8,0,2,1,58912.0,239,0.7,2,1
CUST083332,74,606,3922.0,5.4,44.7,1,2,2,50050.0,94,0.47,3,0
CUST083333,27,771,5489.0,23.4,6.5,3,3,9,61744.0,76,0.56,1,1
CUST083334,61,694,2994.0,67.6,50.4,1,4,14,9982.0,101,0.86,1,1
CUST083335,48,768,4364.0,35.2,87.8,3,3,5,26885.0,37,0.8,0,1
CUST083336,70,647,4161.0,26.5,75.9,0,0,4,18867.0,170,0.71,3,1
CUST083337,70,646,5600.0,18.4,20.7,0,2,10,84521.0,126,0.56,1,0
CUST083338,41,434,8290.0,27.4,70.3,0,2,9,114094.0,93,0.73,1,1
CUST083339,58,496,5064.0,52.4,55.8,1,1,6,17352.0,21,0.79,1,1
CUST083340,27,686,18961.0,52.9,15.4,1,1,14,183990.0,115,0.94,2,1
CUST083341,73,665,2594.0,29.0,55.4,1,1,10,36569.0,172,0.8,3,1
CUST083342,70,468,4411.0,64.1,60.6,0,0,9,68431.0,75,0.81,1,1
CUST083343,36,660,7653.0,22.9,58.6,1,2,8,142210.0,33,0.81,1,1
CUST083344,72,730,6978.0,43.1,34.5,0,0,9,71133.0,151,0.56,2,1
CUST083345,26,675,8860.0,10.9,56.4,2,4,3,92297.0,164,0.62,3,1
CUST083346,55,607,7580.0,49.7,91.9,1,3,14,129723.0,24,0.64,2,1
CUST083347,38,450,2728.0,22.1,36.3,0,0,6,14548.0,233,0.93,1,1
CUST083348,58,682,3873.0,56.2,68.0,0,1,11,37662.0,118,0.81,0,1
CUST083349,40,578,4877.0,22.4,96.0,1,3,9,81585.0,92,0.69,1,1
CUST083350,46,690,2918.0,15.1,60.9,0,2,11,21552.0,206,0.76,1,1
CUST083351,27,705,8909.0,34.6,65.7,0,2,6,69653.0,125,0.55,2,1
CUST083352,36,723,3985.0,21.1,34.7,1,1,14,68848.0,171,0.67,2,1
CUST083353,67,680,5562.0,34.9,40.8,0,3,13,47589.0,141,1.04,1,1
CUST083354,52,622,6030.0,37.3,33.7,1,2,1,43695.0,3,0.8,3,1
CUST083355,53,696,3754.0,21.0,57.1,1,3,6,72858.0,37,0.92,1,1
CUST083356,38,568,2320.0,61.3,47.2,1,1,11,9788.0,142,0.92,2,1
CUST083357,60,755,4025.0,30.3,19.8,2,2,4,52774.0,206,0.81,1,0
CUST083358,45,595,4287.0,57.8,48.4,0,3,7,53587.0,80,0.75,1,1
CUST083359,42,794,2973.0,30.0,74.1,3,3,10,47140.0,83,0.78,1,1
CUST083360,47,630,4788.0,15.9,26.3,2,2,13,69484.0,159,0.65,0,1
CUST083361,53,689,3518.0,14.3,45.1,0,1,3,20917.0,75,0.68,2,1
CUST083362,70,660,4777.0,12.6,70.8,0,0,14,55015.0,67,0.51,2,1
CUST083363,35,505,8311.0,30.3,45.8,1,1,12,70042.0,218,1.18,1,1
CUST083364,29,692,3174.0,33.1,49.1,0,0,7,62445.0,106,0.57,3,1
CUST083365,32,588,4298.0,5.4,61.3,0,0,11,10359.0,60,0.86,2,1
CUST083366,64,640,5871.0,6.0,52.8,0,2,13,72216.0,153,0.4,3,1
CUST083367,33,653,2820.0,19.2,77.7,2,2,4,9502.0,119,0.51,2,1
CUST083368,39,567,3572.0,19.0,29.7,1,2,11,49633.0,148,0.69,1,1
CUST083369,40,601,7733.0,50.9,23.6,0,1,8,59686.0,84,1.16,1,1
CUST083370,71,750,8033.0,5.9,61.8,2,4,3,148175.0,138,0.68,0,1
CUST083371,21,544,5586.0,12.3,20.0,0,2,14,60715.0,52,0.79,0,1
CUST083372,62,697,6105.0,23.1,95.3,1,2,12,97823.0,101,0.73,2,1
CUST083373,67,619,3037.0,40.0,20.7,1,1,13,34488.0,24,0.48,2,1
CUST083374,36,729,3131.0,18.3,36.8,1,3,1,37187.0,75,0.85,3,1
CUST083375,70,706,2462.0,34.1,27.5,0,0,5,43889.0,112,0.68,3,1
CUST083376,22,594,2808.0,15.9,77.7,0,1,13,6269.0,140,0.48,1,1
CUST083377,56,704,4568.0,16.2,87.1,1,2,9,32278.0,19,1.25,3,1
CUST083378,71,604,4299.0,24.8,74.2,0,0,8,47187.0,83,0.55,3,1
CUST083379,52,786,3823.0,39.1,43.5,1,1,11,73294.0,188,0.55,3,1
CUST083380,64,659,8547.0,26.2,76.4,2,3,11,163411.0,237,0.61,0,1
CUST083381,56,622,3662.0,24.8,20.0,1,1,14,69761.0,196,0.38,3,1
CUST083382,55,616,9617.0,19.6,23.6,1,1,3,162644.0,137,0.8,4,1
CUST083383,74,621,5272.0,30.1,33.6,0,2,11,77242.0,37,0.58,1,1
CUST083384,58,626,6336.0,53.1,46.1,2,3,2,62856.0,16,0.5,1,1
CUST083385,61,707,6976.0,11.9,19.7,0,0,2,118209.0,124,0.87,3,0
CUST083386,72,610,2640.0,30.2,23.2,0,4,4,19406.0,5,0.6,2,1
CUST083387,39,582,4710.0,16.8,14.1,0,1,2,87458.0,156,0.81,0,1
CUST083388,61,735,3928.0,24.7,57.6,0,3,13,69117.0,210,0.71,0,1
CUST083389,55,758,5526.0,34.1,53.3,0,0,13,12195.0,175,0.89,3,0
CUST083390,22,587,6852.0,30.5,33.7,2,3,8,104326.0,188,0.88,2,1
CUST083391,39,626,7983.0,12.2,66.2,1,2,14,99250.0,33,1.06,1,1
CUST083392,30,749,2744.0,43.1,30.4,1,2,10,15368.0,171,0.63,2,1
CUST083393,24,686,8163.0,6.9,30.5,0,4,5,162383.0,118,0.72,0,1
CUST083394,32,777,7222.0,58.8,27.6,1,4,10,133995.0,160,1.01,3,0
CUST083395,63,705,5107.0,6.8,49.5,2,2,13,65248.0,19,0.81,0,0
CUST083396,58,688,3163.0,25.4,61.8,2,2,11,17681.0,8,1.33,2,1
CUST083397,51,621,8339.0,19.5,83.8,2,4,14,105000.0,33,0.62,0,1
CUST083398,24,571,6930.0,28.2,35.2,0,0,9,70387.0,3,1.02,3,1
CUST083399,58,553,5351.0,11.7,63.7,2,3,5,43648.0,199,0.63,3,1
CUST083400,21,647,6728.0,54.8,51.6,1,2,6,106384.0,98,0.97,0,1
CUST083401,38,762,3100.0,36.5,8.8,1,4,13,11740.0,199,0.83,2,1
CUST083402,52,566,4593.0,43.5,63.3,1,1,12,29811.0,231,0.82,2,1
CUST083403,62,640,2557.0,26.6,39.6,1,1,14,43196.0,87,1.17,0,1
CUST083404,48,517,4543.0,34.0,57.4,0,0,9,57545.0,91,0.59,0,1
CUST083405,27,760,9691.0,45.5,90.0,3,5,12,148737.0,204,0.53,3,1
CUST083406,24,585,4993.0,3.7,55.8,0,1,5,68509.0,132,0.7,2,1
CUST083407,68,831,2002.0,26.2,19.2,0,1,13,15235.0,15,1.0,2,0
CUST083408,66,686,3084.0,6.6,82.0,1,2,13,35052.0,80,0.91,1,1
CUST083409,70,773,2467.0,12.0,34.1,2,2,6,48550.0,178,0.47,1,0
CUST083410,23,511,7396.0,35.9,73.4,1,2,2,54832.0,140,0.55,1,1
CUST083411,40,451,5587.0,20.5,18.4,0,2,2,79907.0,226,0.67,2,0
CUST083412,33,619,3564.0,13.2,66.2,2,2,5,20309.0,139,0.62,1,1
CUST083413,66,653,2732.0,20.6,87.8,3,4,14,42714.0,114,0.94,0,1
CUST083414,74,700,4284.0,22.5,58.6,1,1,13,67925.0,117,0.27,2,1
CUST083415,41,773,4942.0,45.1,21.2,2,3,6,24298.0,13,0.52,0,1
CUST083416,41,625,4512.0,33.7,49.3,2,3,10,12164.0,34,0.86,2,1
CUST083417,62,615,2545.0,33.5,70.4,3,4,2,36359.0,137,0.91,2,1
CUST083418,74,631,8148.0,27.8,80.2,2,2,7,144413.0,192,0.3,0,1
CUST083419,21,679,4239.0,19.3,72.9,0,0,5,63997.0,132,0.45,0,1
CUST083420,45,550,3459.0,10.5,31.8,3,3,4,62428.0,187,0.89,2,1
CUST083421,59,506,6178.0,30.6,45.0,0,0,1,80352.0,48,0.74,2,1
CUST083422,67,676,6909.0,20.4,49.7,0,2,9,104852.0,140,0.91,2,1
CUST083423,44,541,4391.0,12.9,37.2,1,1,2,65622.0,96,0.61,3,1
CUST083424,42,741,4728.0,31.8,76.8,1,2,11,87718.0,149,0.52,2,1
CUST083425,71,473,3339.0,8.4,20.6,0,1,1,8027.0,164,0.91,1,1
CUST083426,36,587,9685.0,22.6,91.3,1,2,1,28794.0,26,0.61,1,1
CUST083427,38,541,4435.0,10.2,41.5,0,1,10,84429.0,128,0.68,2,1
